Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Vienna Spring Break 2023,2023-05-21,Troubles Warsaw,box vienna,15,4,600.0,1.0,0,121.16999999999999
Vienna Spring Break 2023,2023-05-21,box vienna,East Block,15,11,381.1647521399218,1.0,0,-219.90999999999997
Elite Invite,2023-05-29,Bristol,3SB - Women,15,9,515.4814780292847,1.0,0,203.41
Elite Invite,2023-05-29,Bristol,FABulous,15,4,600.0,1.0,0,182.67000000000002
Elite Invite,2023-05-29,Bristol,box vienna,13,12,125.0,1.0,0,-22.960000000000008
Elite Invite,2023-05-29,FABulous,3SB - Women,15,8,564.8086448756737,1.0,0,20.739999999999995
Elite Invite,2023-05-29,JinX,3SB - Women,15,9,515.4814780292847,1.0,0,290.62
Elite Invite,2023-05-29,JinX,Bristol,15,6,600.0,1.0,0,87.21000000000001
Elite Invite,2023-05-29,JinX,FABulous,15,6,600.0,1.0,0,269.88
Elite Invite,2023-05-29,JinX,Seagulls,12,8,441.15462425988915,1.0,0,32.09
Elite Invite,2023-05-29,JinX,YAKA,12,11,125.0,1.0,0,-364.76
Elite Invite,2023-05-29,Seagulls,3SB - Women,12,6,579.3107485100336,0.9733285267845752,0,258.53
Elite Invite,2023-05-29,Seagulls,Bristol,13,7,557.5316737222639,1.0,0,55.120000000000005
Elite Invite,2023-05-29,Seagulls,box vienna,15,9,515.4814780292847,1.0,0,32.16
Elite Invite,2023-05-29,Shout,3SB - Women,15,9,515.4814780292847,1.0,0,635.44
Elite Invite,2023-05-29,Shout,FABulous,15,6,600.0,1.0,1,614.7
Elite Invite,2023-05-29,Shout,Seagulls,15,8,564.8086448756737,1.0,0,376.9100000000001
Elite Invite,2023-05-29,Shout,Seagulls,15,13,214.17926913507503,1.0,0,376.9100000000001
Elite Invite,2023-05-29,Shout,box vienna,15,9,515.4814780292847,1.0,0,409.07000000000005
Elite Invite,2023-05-29,YAKA,Bristol,15,10,453.6039151898044,1.0,0,451.97
