Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Tom's Tourney,2024-05-03,Iznogood,Freezzz Beezzz,15,9,515.481,1.000,0,257.300
Tom's Tourney,2024-05-03,Iznogood,UFO,12,10,238.123,1.000,0,320.860
Tom's Tourney,2024-05-03,Jetset Open,Cotarica Grandes,14,11,313.338,1.000,0,-109.060
Tom's Tourney,2024-05-03,Jetset Open,Hardfisch,14,4,600.000,1.000,0,373.790
Tom's Tourney,2024-05-03,Outsiterz,Hardfisch,13,11,228.840,1.000,0,107.240
Tom's Tourney,2024-05-03,Outsiterz,Jetset Open,13,11,228.840,1.000,0,-266.550
Tom's Tourney,2024-05-03,Tchac,Clapham,14,11,313.338,1.000,0,-117.020
Tom's Tourney,2024-05-03,Tchac,Cotarica Grandes,11,8,365.609,1.000,0,102.110
Tom's Tourney,2024-05-03,Tchac,Hardfisch,15,7,600.000,1.000,0,584.960
Tom's Tourney,2024-05-04,BFD LaFotta,Chevron Action Flash,14,10,398.702,1.000,0,100.040
Tom's Tourney,2024-05-04,BFD LaFotta,Quijotes,15,8,564.809,1.000,0,357.690
Tom's Tourney,2024-05-04,Chevron Action Flash,Grut,12,9,345.365,1.000,0,171.680
Tom's Tourney,2024-05-04,Clapham,Hardfisch,13,8,496.160,1.000,0,701.980
Tom's Tourney,2024-05-04,Clapham,Jetset Open,14,12,220.957,1.000,0,328.190
Tom's Tourney,2024-05-04,Cotarica Grandes,Hardfisch,15,9,515.481,1.000,0,482.850
Tom's Tourney,2024-05-04,Cotarica Grandes,Outsiterz,14,12,220.957,1.000,0,375.610
Tom's Tourney,2024-05-04,Cotarica Grandes,UFO,15,7,600.000,1.000,0,494.230
Tom's Tourney,2024-05-04,Freezzz Beezzz,UFO,15,11,381.165,1.000,0,63.560
Tom's Tourney,2024-05-04,Hardfisch,Freezzz Beezzz,15,14,125.000,1.000,0,-52.180
Tom's Tourney,2024-05-04,Tchac,Iznogood,11,10,125.000,1.000,0,275.480
Tom's Tourney,2024-05-04,Tchac,Jetset Open,13,11,228.840,1.000,0,211.170
Tom's Tourney,2024-05-04,Tchac,Outsiterz,14,12,220.957,1.000,0,477.720
Tom's Tourney,2024-05-05,BFD LaFotta,Tchac,14,9,473.868,1.000,0,120.130
Tom's Tourney,2024-05-05,Chevron Action Flash,Iznogood,11,10,125.000,1.000,0,295.570
Tom's Tourney,2024-05-05,Clapham,Tchac,12,8,441.155,1.000,0,117.020
Tom's Tourney,2024-05-05,Grut,Jetset Open,15,8,564.809,1.000,0,59.580
Tom's Tourney,2024-05-05,Jetset Open,Bristol,14,10,398.702,1.000,0,-78.670
Tom's Tourney,2024-05-05,Quijotes,Iznogood,13,8,496.160,1.000,0,37.920
Tom's Tourney,2024-05-05,Solebang,Krakens,12,8,441.155,1.000,0,441.150
Elite Invite 2024 Leuven,2024-05-10,BFD LaFotta,Alba,15,7,600.000,1.000,0,477.140
Elite Invite 2024 Leuven,2024-05-10,Chevron Action Flash,Alba,15,9,515.481,1.000,0,377.100
Elite Invite 2024 Leuven,2024-05-10,Clapham,Gentle,15,11,381.165,1.000,0,65.190
Elite Invite 2024 Leuven,2024-05-10,Clapham,Wall City,15,14,125.000,1.000,0,7.720
Elite Invite 2024 Leuven,2024-05-10,Gentle,Jetset Open,15,13,214.179,1.000,0,263.000
Elite Invite 2024 Leuven,2024-05-10,Mooncatchers,BFD LaFotta,12,11,125.000,1.000,0,87.580
Elite Invite 2024 Leuven,2024-05-10,Mooncatchers,Chevron Action Flash,15,14,125.000,1.000,0,187.620
Elite Invite 2024 Leuven,2024-05-10,Wall City,Jetset Open,15,11,381.165,1.000,0,320.470
Elite Invite 2024 Leuven,2024-05-11,BFD LaFotta,Alba,15,7,600.000,1.000,0,477.140
Elite Invite 2024 Leuven,2024-05-11,BFD LaFotta,Chevron Action Flash,14,12,220.957,1.000,0,100.040
