Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Spring Tour 2024 Grenoble,2024-04-21,BFD Shout,GRUT,15,10,453.604,1.000,0,126.130
Spring Tour 2024 Grenoble,2024-04-21,BFD Shout,Jetset LUV,15,3,600.000,1.000,0,561.150
Spring Tour 2024 Grenoble,2024-04-21,BFD Shout,wuf.,15,6,600.000,1.000,1,695.810
Spring Tour 2024 Grenoble,2024-04-21,Catchup,Jetset LUV,12,9,345.365,1.000,0,162.040
Spring Tour 2024 Grenoble,2024-04-21,Catchup,Tequila Boom Boom,13,9,418.566,1.000,0,337.230
Spring Tour 2024 Grenoble,2024-04-21,FABulous,Queen Kong,12,7,520.511,1.000,0,608.060
Spring Tour 2024 Grenoble,2024-04-21,FABulous,Tequila Boom Boom,12,5,600.000,0.946,0,252.680
Spring Tour 2024 Grenoble,2024-04-21,FlyHigh Louves,Queen Kong,7,6,125.000,0.827,0,-118.650
Spring Tour 2024 Grenoble,2024-04-21,FlyHigh Louves,Solebang,11,9,249.207,1.000,0,365.280
Spring Tour 2024 Grenoble,2024-04-21,GRUT,Catchup,15,8,564.809,1.000,0,272.980
Spring Tour 2024 Grenoble,2024-04-21,GRUT,FABulous,13,11,228.840,1.000,0,357.530
Spring Tour 2024 Grenoble,2024-04-21,Jetset LUV,Solebang,15,6,600.000,1.000,1,1014.500
Spring Tour 2024 Grenoble,2024-04-21,wuf.,Solebang,15,2,600.000,1.000,1,879.840
Spring Tour 2024 Grenoble,2024-04-21,wuf.,Tequila Boom Boom,12,10,238.123,1.000,0,40.530
Spring Tour 2024 London,2024-04-21,Bristol,Mooncup,10,8,262.666,0.973,0,-129.110
Spring Tour 2024 London,2024-04-21,Bristol,SYC,12,7,520.511,1.000,0,454.260
Spring Tour 2024 London,2024-04-21,Iceni,Bristol,12,11,125.000,1.000,0,57.150
Spring Tour 2024 London,2024-04-21,Iceni,Dublin Gravity,12,7,520.511,1.000,0,493.800
Spring Tour 2024 London,2024-04-21,Iceni,LMU,9,7,279.337,0.918,0,128.250
Spring Tour 2024 London,2024-04-21,LMU,Spice,12,7,520.511,1.000,0,519.430
Spring Tour 2024 London,2024-04-21,Mooncup,LMU,14,10,398.702,1.000,0,200.210
Spring Tour 2024 London,2024-04-21,Mooncup,Spice,9,6,418.566,0.889,0,719.640
Spring Tour 2024 London,2024-04-21,SMOG,Dublin Gravity,10,9,125.000,1.000,0,216.860
