Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Vienna Spring Break,2024-04-27,3SB,Catchup,12,7,520.511,1.000,0,351.550
Vienna Spring Break,2024-04-27,3SB,FABulous,15,11,381.165,1.000,0,475.340
Vienna Spring Break,2024-04-27,3SB,Sharks Ultimate Barcelona,15,4,600.000,1.000,1,884.990
Vienna Spring Break,2024-04-27,3SB,Troubles,12,7,520.511,1.000,0,388.740
Vienna Spring Break,2024-04-27,Catchup,Troubles,15,6,600.000,1.000,0,37.190
Vienna Spring Break,2024-04-27,Catchup,box vienna ultimate,12,7,520.511,1.000,0,198.520
Vienna Spring Break,2024-04-27,FABulous,Catchup,9,8,125.000,0.946,0,-123.790
Vienna Spring Break,2024-04-27,FABulous,ZU Swarm,15,9,515.481,1.000,0,818.260
Vienna Spring Break,2024-04-27,Sharks Ultimate Barcelona,ZU Swarm,13,6,600.000,1.000,0,408.610
Vienna Spring Break,2024-04-27,Troubles,FABulous,13,11,228.840,1.000,0,86.600
Vienna Spring Break,2024-04-27,box vienna ultimate,Sharks Ultimate Barcelona,14,7,582.887,1.000,0,334.920
Vienna Spring Break,2024-04-27,box vienna ultimate,ZU Swarm,15,7,600.000,1.000,0,743.530
Vienna Spring Break,2024-04-28,Troubles,FABulous,11,10,125.000,1.000,0,86.600
Tom's Tourney,2024-05-03,GRUT,SYC,15,6,600.000,1.000,1,638.250
Tom's Tourney,2024-05-03,GRUT,wuf.,15,4,600.000,1.000,0,522.600
Tom's Tourney,2024-05-03,wuf.,SYC,15,7,600.000,1.000,0,115.650
Tom's Tourney,2024-05-04,Jetset LUV,SYC,12,8,441.155,1.000,0,155.890
Tom's Tourney,2024-05-04,LMU,SYC,12,10,238.123,1.000,0,328.800
Tom's Tourney,2024-05-04,LMU,wuf.,13,7,557.532,1.000,0,213.150
Elite Invite 2024 Leuven,2024-05-10,BFD Shout,Jetset LUV,15,2,600.000,1.000,1,625.610
Elite Invite 2024 Leuven,2024-05-10,BFD Shout,Mooncup,15,11,381.165,1.000,0,270.390
Elite Invite 2024 Leuven,2024-05-10,East Block,BFD Shout,15,13,214.179,1.000,0,-136.030
Elite Invite 2024 Leuven,2024-05-10,East Block,Jetset LUV,15,10,453.604,1.000,0,489.580
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,Iceni,15,11,381.165,1.000,0,270.280
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,YAKA,14,13,125.000,1.000,0,-99.770
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,box vienna ultimate,15,5,600.000,1.000,0,534.430
Elite Invite 2024 Leuven,2024-05-10,Mooncup,East Block,15,8,564.809,1.000,0,-134.360
Elite Invite 2024 Leuven,2024-05-10,Mooncup,Jetset LUV,14,13,125.000,1.000,0,355.220
Elite Invite 2024 Leuven,2024-05-10,YAKA,Iceni,15,10,453.604,1.000,0,370.050
Elite Invite 2024 Leuven,2024-05-10,YAKA,box vienna ultimate,15,8,564.809,1.000,0,634.200
Elite Invite 2024 Leuven,2024-05-10,box vienna ultimate,Iceni,15,13,214.179,1.000,0,-264.150
Elite Invite 2024 Leuven,2024-05-11,BFD Shout,box vienna ultimate,15,9,515.481,1.000,0,605.030
Elite Invite 2024 Leuven,2024-05-11,East Block,Iceni,14,12,220.957,1.000,0,204.850
Elite Invite 2024 Leuven,2024-05-11,Jetset LUV,box vienna ultimate,14,12,220.957,1.000,0,-20.580
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,BFD Shout,14,11,313.338,1.000,0,-70.600
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,Jetset LUV,14,9,473.868,1.000,0,555.010
Elite Invite 2024 Leuven,2024-05-11,Mooncup,Iceni,15,10,453.604,1.000,0,70.490
Elite Invite 2024 Leuven,2024-05-11,YAKA,East Block,15,8,564.809,1.000,0,165.200
Elite Invite 2024 Leuven,2024-05-11,YAKA,Mooncup,15,12,300.492,1.000,0,299.560
Elite Invite 2024 Leuven,2024-05-12,BFD Shout,Mooncup,15,10,453.604,1.000,0,270.390
Elite Invite 2024 Leuven,2024-05-12,East Block,Jetset LUV,15,11,381.165,1.000,0,489.580
Elite Invite 2024 Leuven,2024-05-12,Iceni,box vienna ultimate,12,7,520.511,1.000,0,264.150
Elite Invite 2024 Leuven,2024-05-12,Jinx Midnight,YAKA,12,9,345.365,1.000,0,-99.770
UKU Windfarm,2024-05-26,Spice,Horizon,12,8,441.155,1.000,0,349.230
Windmill Tournament,2024-06-14,GRUT,Seagulls,15,6,600.000,1.000,0,540.660
Windmill Tournament,2024-06-14,Jetset LUV,FABulous,15,11,381.165,1.000,0,-95.310
Windmill Tournament,2024-06-14,Jinx Midnight,FABulous,14,12,220.957,1.000,0,459.700
