Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Spring Tour 2024 Grenoble,2024-04-20,Grut,SMOG,14,12,220.957,1.000,0,193.450
Spring Tour 2024 Grenoble,2024-04-20,Heidees,Révolution'Air,15,3,600.000,1.000,0,719.850
Spring Tour 2024 Grenoble,2024-04-20,Heidees,Smash'D,15,11,381.165,1.000,0,272.480
Spring Tour 2024 Grenoble,2024-04-20,Heidees,UFO,15,10,453.604,1.000,0,264.940
Spring Tour 2024 Grenoble,2024-04-20,Iznogood,AUT Beefree,14,5,600.000,1.000,1,672.410
Spring Tour 2024 Grenoble,2024-04-20,Iznogood,Solebang,12,10,238.123,1.000,0,308.110
Spring Tour 2024 Grenoble,2024-04-20,Monkey,Aarhus,13,8,496.160,1.000,0,411.540
Spring Tour 2024 Grenoble,2024-04-20,Monkey,Flying Angels Bern,14,13,125.000,1.000,0,20.840
Spring Tour 2024 Grenoble,2024-04-20,Quijotes,AUT Beefree,13,8,496.160,1.000,0,695.160
Spring Tour 2024 Grenoble,2024-04-20,Quijotes,Iznogood,10,9,125.000,1.000,0,22.750
Spring Tour 2024 Grenoble,2024-04-20,Quijotes,Solebang,11,9,249.207,1.000,0,330.860
Spring Tour 2024 Grenoble,2024-04-20,SMOG,Freespeed,13,10,328.142,1.000,0,416.830
Spring Tour 2024 Grenoble,2024-04-20,SMOG,Freezzz Beezzz,15,12,300.492,1.000,0,164.260
Spring Tour 2024 Grenoble,2024-04-20,Smash'D,Révolution'Air,15,10,453.604,1.000,0,447.370
Spring Tour 2024 Grenoble,2024-04-20,Smash'D,ZU PlatZHirsch,15,8,564.809,1.000,0,458.050
Spring Tour 2024 Grenoble,2024-04-20,Solebang,AUT Beefree,13,5,600.000,1.000,0,364.300
Spring Tour 2024 Grenoble,2024-04-20,Tchac,Freezzz Beezzz,15,6,600.000,1.000,0,540.410
Spring Tour 2024 Grenoble,2024-04-20,Tchac,Grut,11,10,125.000,1.000,0,182.700
Spring Tour 2024 Grenoble,2024-04-20,Tchac,SMOG,15,10,453.604,1.000,0,376.150
Spring Tour 2024 Grenoble,2024-04-20,UFO,Révolution'Air,15,9,515.481,1.000,0,454.910
Spring Tour 2024 Grenoble,2024-04-20,UFO,ZU PlatZHirsch,13,10,328.142,1.000,0,465.590
Spring Tour 2024 Grenoble,2024-04-20,XVI,Aarhus,15,6,600.000,1.000,1,774.000
Spring Tour 2024 Grenoble,2024-04-20,XVI,Flying Angels Bern,13,9,418.566,1.000,0,383.300
Spring Tour 2024 Grenoble,2024-04-20,XVI,Monkey,15,8,564.809,1.000,0,362.460
Spring Tour 2024 Grenoble,2024-04-20,ZU PlatZHirsch,Révolution'Air,12,8,441.155,1.000,0,-10.680
Spring Tour 2024 Padova,2024-04-20,BFD LaFotta,One Tribe,13,9,418.566,1.000,0,81.630
Spring Tour 2024 Padova,2024-04-20,BFD LaFotta,REDBULLS,15,8,564.809,1.000,0,680.570
Spring Tour 2024 Padova,2024-04-20,Catchup Graz,Bad Skid,14,12,220.957,1.000,0,-61.400
Spring Tour 2024 Padova,2024-04-20,Cotarica Grandes,Bad Skid,15,11,381.165,1.000,0,125.660
Spring Tour 2024 Padova,2024-04-20,Cotarica Grandes,Catchup Graz,15,11,381.165,1.000,0,187.060
Spring Tour 2024 Padova,2024-04-20,Cotarica Grandes,DiscoBolo,15,6,600.000,1.000,0,473.930
Spring Tour 2024 Padova,2024-04-20,DiscoBolo,REDBULLS,15,13,214.179,1.000,0,8.490
