Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Spring Tour 2024 Padova,2024-04-21,Tiefseetaucher,Cus Padova Rangərs,13,5,600.000,1.000,0,479.930
Spring Tour 2024 Padova,2024-04-21,Tiefseetaucher,PUC,15,6,600.000,1.000,0,499.860
Spring Tour 2024 Padova,2024-04-21,W.underteam,Nuclear Discs,10,9,125.000,1.000,0,-38.470
Elite Invite 2024 Leuven,2024-05-10,Deep Space,Disconnection,15,10,453.604,1.000,0,342.910
Elite Invite 2024 Leuven,2024-05-10,Deep Space,Tartu Turbulence,15,13,214.179,1.000,0,411.440
Elite Invite 2024 Leuven,2024-05-10,Leamington Lemmings,Manchots,13,11,228.840,1.000,0,331.170
Elite Invite 2024 Leuven,2024-05-10,Manchots,Reading Ultimate,15,13,214.179,1.000,0,-250.450
Elite Invite 2024 Leuven,2024-05-10,Nullacht! Ultimate,Leamington Lemmings,14,13,125.000,1.000,0,-355.330
Elite Invite 2024 Leuven,2024-05-10,Reading Ultimate,Nullacht! Ultimate,15,12,300.492,1.000,0,274.610
Elite Invite 2024 Leuven,2024-05-10,Sesquidistus,Disconnection,15,11,381.165,1.000,0,282.420
Elite Invite 2024 Leuven,2024-05-10,Sesquidistus,Tartu Turbulence,15,11,381.165,1.000,0,350.950
Elite Invite 2024 Leuven,2024-05-11,Deep Space,Reading Ultimate,12,11,125.000,1.000,0,170.380
Elite Invite 2024 Leuven,2024-05-11,Deep Space,Sesquidistus,15,10,453.604,1.000,0,60.490
Elite Invite 2024 Leuven,2024-05-11,Disconnection,Tartu Turbulence,15,8,564.809,1.000,0,68.530
Elite Invite 2024 Leuven,2024-05-11,Leamington Lemmings,Disconnection,15,11,381.165,1.000,0,253.250
Elite Invite 2024 Leuven,2024-05-11,Leamington Lemmings,Reading Ultimate,14,9,473.868,1.000,0,80.720
Elite Invite 2024 Leuven,2024-05-11,Nullacht! Ultimate,Manchots,15,10,453.604,1.000,0,-24.160
Elite Invite 2024 Leuven,2024-05-11,Nullacht! Ultimate,Tartu Turbulence,14,13,125.000,1.000,0,-33.550
Elite Invite 2024 Leuven,2024-05-11,Sesquidistus,Manchots,15,12,300.492,1.000,0,360.340
Elite Invite 2024 Leuven,2024-05-12,Deep Space,Nullacht! Ultimate,15,8,564.809,1.000,0,444.990
Elite Invite 2024 Leuven,2024-05-12,Leamington Lemmings,Deep Space,14,11,313.338,1.000,0,-89.660
Elite Invite 2024 Leuven,2024-05-12,Leamington Lemmings,Sesquidistus,12,11,125.000,1.000,0,-29.170
Elite Invite 2024 Leuven,2024-05-12,Manchots,Disconnection,12,10,238.123,1.000,0,-77.920
Elite Invite 2024 Leuven,2024-05-12,Reading Ultimate,Disconnection,15,10,453.604,1.000,0,172.530
Elite Invite 2024 Leuven,2024-05-12,Reading Ultimate,Tartu Turbulence,15,14,125.000,1.000,0,241.060
Elite Invite 2024 Leuven,2024-05-12,Sesquidistus,Nullacht! Ultimate,15,5,600.000,1.000,0,384.500
Elite Invite 2024 Leuven,2024-05-12,Tartu Turbulence,Manchots,15,11,381.165,1.000,0,9.390
Türkiye Mixed Nationals,2024-05-19,Steamhuck,Fireball Ultimate,7,6,125.000,0.827,0,124.990
Türkiye Mixed Nationals,2024-05-19,Zoom Ultimate,Steamhuck,12,8,441.155,1.000,0,441.130
UKU Regionals,2024-06-08,Heck,Glasgow Ultimate,11,10,125.000,1.000,0,-40.520
Windmill Tournament,2024-06-14,Remix,Zoom Ultimate,12,11,125.000,1.000,0,-140.510
Windmill Tournament,2024-06-14,Zoom Ultimate,Cus Padova Rangərs,9,8,125.000,0.946,0,-155.650
UKU Nationals Div 1 & 2,2024-07-07,Deep Space,BN1,14,8,536.035,1.000,0,550.540
UKU Nationals Div 1 & 2,2024-07-07,Deep Space,Heck,14,8,536.035,1.000,0,448.820
UKU Nationals Div 1 & 2,2024-07-07,Deep Space,Leamington Lemmings,15,7,600.000,1.000,0,89.660
UKU Nationals Div 1 & 2,2024-07-07,Deep Space,Reading Ultimate,12,11,125.000,1.000,0,170.380
UKU Nationals Div 1 & 2,2024-07-07,Heck,BN1,15,9,515.481,1.000,0,101.720
UKU Nationals Div 1 & 2,2024-07-07,Leamington Lemmings,Heck,15,8,564.809,1.000,0,359.160
UKU Nationals Div 1 & 2,2024-07-07,Reading Ultimate,Heck,15,8,564.809,1.000,0,278.440
UKU Nationals Div 1 & 2,2024-07-07,Reading Ultimate,Leamington Lemmings,13,10,328.142,1.000,0,-80.720
"DFV-Mixed-DM 2. Spielwochenende, 1. Liga",2024-07-13,Tiefseetaucher,Disconnection,15,13,214.179,1.000,0,553.000
"DFV-Mixed-DM 2. Spielwochenende, 1. Liga",2024-07-14,Tiefseetaucher,Disconnection,15,10,453.604,1.000,0,553.000
Summer Tour - Birmingham,2024-08-03,Deep Space,Glasgow Ultimate,10,7,389.665,0.946,0,408.300
Summer Tour - Birmingham,2024-08-03,Deep Space,Leamington Lemmings,11,10,125.000,1.000,0,89.660
Summer Tour - Birmingham,2024-08-03,Deep Space,Reading Ultimate,13,9,418.566,1.000,0,170.380
Summer Tour - Birmingham,2024-08-03,Leamington Lemmings,BN1,12,8,441.155,1.000,0,460.880
Summer Tour - Birmingham,2024-08-03,Leamington Lemmings,Glasgow Ultimate,11,10,125.000,1.000,0,318.640
Summer Tour - Birmingham,2024-08-03,Reading Ultimate,BN1,14,8,536.035,1.000,0,380.160
Summer Tour - Birmingham,2024-08-04,BN1,Glasgow Ultimate,10,7,389.665,0.946,0,-142.240
Summer Tour - Birmingham,2024-08-04,Deep Space,BN1,13,6,600.000,1.000,0,550.540
Summer Tour - Birmingham,2024-08-04,Deep Space,Leamington Lemmings,12,11,125.000,1.000,0,89.660
Summer Tour - Birmingham,2024-08-04,Leamington Lemmings,Reading Ultimate,14,7,582.887,1.000,0,80.720
Summer Tour - Birmingham,2024-08-04,Reading Ultimate,BN1,13,7,557.532,1.000,0,380.160
Summer Tour - Birmingham,2024-08-04,Reading Ultimate,Glasgow Ultimate,14,8,536.035,1.000,0,237.920
