Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Spring Tour 2024 London,2024-04-21,Mooncup,Spice,9,6,418.566,0.889,0,681.780
Spring Tour 2024 London,2024-04-21,SMOG,Dublin Gravity,10,9,125.000,1.000,0,201.620
Spring Tour 2024 London,2024-04-21,SMOG,Horizon,14,9,473.868,1.000,0,707.740
Spring Tour 2024 London,2024-04-21,SYC,SMOG,11,10,125.000,1.000,0,-223.520
Spring Tour 2024 London,2024-04-21,Seagulls,Dublin Gravity,10,7,389.665,0.946,0,77.780
Spring Tour 2024 London,2024-04-21,Seagulls,Horizon,14,7,582.887,1.000,0,583.900
Spring Tour 2024 London,2024-04-21,Seagulls,SYC,14,8,536.035,1.000,0,99.680
Spring Tour 2024 London,2024-04-21,Spice,Horizon,15,9,515.481,1.000,0,386.580
Vienna Spring Break,2024-04-27,3SB,Catchup,12,7,520.511,1.000,0,344.700
Vienna Spring Break,2024-04-27,3SB,FABulous,15,11,381.165,1.000,0,429.160
Vienna Spring Break,2024-04-27,3SB,Sharks Ultimate Barcelona,15,4,600.000,1.000,0,755.880
Vienna Spring Break,2024-04-27,3SB,Troubles,12,7,520.511,1.000,0,492.430
Vienna Spring Break,2024-04-27,Catchup,Troubles,15,6,600.000,1.000,0,147.730
Vienna Spring Break,2024-04-27,Catchup,box vienna ultimate,12,7,520.511,1.000,0,193.710
Vienna Spring Break,2024-04-27,FABulous,Catchup,9,8,125.000,0.946,0,-84.460
Vienna Spring Break,2024-04-27,FABulous,ZU Swarm,15,9,515.481,1.000,0,717.160
Vienna Spring Break,2024-04-27,Sharks Ultimate Barcelona,ZU Swarm,13,6,600.000,1.000,0,390.440
Vienna Spring Break,2024-04-27,Troubles,FABulous,13,11,228.840,1.000,0,-63.270
Vienna Spring Break,2024-04-27,box vienna ultimate,Sharks Ultimate Barcelona,14,7,582.887,1.000,0,217.470
Vienna Spring Break,2024-04-27,box vienna ultimate,ZU Swarm,15,7,600.000,1.000,0,607.910
Vienna Spring Break,2024-04-28,Troubles,FABulous,11,10,125.000,1.000,0,-63.270
Tom's Tourney,2024-05-03,GRUT,SYC,15,6,600.000,1.000,1,785.450
Tom's Tourney,2024-05-03,GRUT,wuf.,15,4,600.000,1.000,0,565.990
Tom's Tourney,2024-05-03,wuf.,SYC,15,7,600.000,1.000,0,219.460
Tom's Tourney,2024-05-04,Jetset LUV,SYC,12,8,441.155,1.000,0,350.140
Tom's Tourney,2024-05-04,LMU,SYC,12,10,238.123,1.000,0,401.950
Tom's Tourney,2024-05-04,LMU,wuf.,13,7,557.532,1.000,0,182.490
Elite Invite 2024 Leuven,2024-05-10,BFD Shout,Jetset LUV,15,2,600.000,1.000,0,561.220
Elite Invite 2024 Leuven,2024-05-10,BFD Shout,Mooncup,15,11,381.165,1.000,0,327.220
Elite Invite 2024 Leuven,2024-05-10,East Block,BFD Shout,15,13,214.179,1.000,0,-289.090
Elite Invite 2024 Leuven,2024-05-10,East Block,Jetset LUV,15,10,453.604,1.000,0,272.130
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,Iceni,15,11,381.165,1.000,0,425.700
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,YAKA,14,13,125.000,1.000,0,49.370
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,box vienna ultimate,15,5,600.000,1.000,1,617.750
Elite Invite 2024 Leuven,2024-05-10,Mooncup,East Block,15,8,564.809,1.000,0,-38.130
Elite Invite 2024 Leuven,2024-05-10,Mooncup,Jetset LUV,14,13,125.000,1.000,0,234.000
Elite Invite 2024 Leuven,2024-05-10,YAKA,Iceni,15,10,453.604,1.000,0,376.330
Elite Invite 2024 Leuven,2024-05-10,YAKA,box vienna ultimate,15,8,564.809,1.000,0,568.380
Elite Invite 2024 Leuven,2024-05-10,box vienna ultimate,Iceni,15,13,214.179,1.000,0,-192.050
Elite Invite 2024 Leuven,2024-05-11,BFD Shout,box vienna ultimate,15,9,515.481,1.000,0,592.820
Elite Invite 2024 Leuven,2024-05-11,East Block,Iceni,14,12,220.957,1.000,0,111.680
Elite Invite 2024 Leuven,2024-05-11,Jetset LUV,box vienna ultimate,14,12,220.957,1.000,0,31.600
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,BFD Shout,14,11,313.338,1.000,0,24.930
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,Jetset LUV,14,9,473.868,1.000,0,586.150
Elite Invite 2024 Leuven,2024-05-11,Mooncup,Iceni,15,10,453.604,1.000,0,73.550
Elite Invite 2024 Leuven,2024-05-11,YAKA,East Block,15,8,564.809,1.000,0,264.650
Elite Invite 2024 Leuven,2024-05-11,YAKA,Mooncup,15,12,300.492,1.000,0,302.780
Elite Invite 2024 Leuven,2024-05-12,BFD Shout,Mooncup,15,10,453.604,1.000,0,327.220
Elite Invite 2024 Leuven,2024-05-12,East Block,Jetset LUV,15,11,381.165,1.000,0,272.130
Elite Invite 2024 Leuven,2024-05-12,Iceni,box vienna ultimate,12,7,520.511,1.000,0,192.050
Elite Invite 2024 Leuven,2024-05-12,Jinx Midnight,YAKA,12,9,345.365,1.000,0,49.370
UKU Windfarm,2024-05-26,Spice,Horizon,12,8,441.155,1.000,0,386.580
Windmill Tournament,2024-06-14,GRUT,Seagulls,15,6,600.000,1.000,1,685.770
Windmill Tournament,2024-06-14,Jetset LUV,FABulous,15,11,381.165,1.000,0,-77.650
Windmill Tournament,2024-06-14,Jinx Midnight,FABulous,14,12,220.957,1.000,0,508.500
Windmill Tournament,2024-06-15,FABulous,Jetset LUV,9,7,279.337,0.918,0,77.650
Windmill Tournament,2024-06-15,GRUT,FABulous,15,6,600.000,1.000,0,357.660
Windmill Tournament,2024-06-15,GRUT,Jinx Midnight,5,4,125.000,0.688,0,-150.840
Windmill Tournament,2024-06-16,Jinx Midnight,GRUT,15,14,125.000,1.000,0,150.840
