Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
EUCR Gent,2023-08-07,Heidees Frauen,Lillipuc,11,5,600.000,0.918,0,548.170
EUCR Gent,2023-08-07,Heidees Frauen,Seagulls,15,9,515.481,1.000,0,155.950
EUCR Gent,2023-08-07,Jetset LUV,Lillipuc,15,11,381.165,1.000,0,431.330
EUCR Gent,2023-08-07,Jetset LUV,Seagulls,14,11,313.338,1.000,0,39.110
EUCR Gent,2023-08-07,Jetset LUV,Seagulls,13,8,496.160,1.000,0,39.110
EUCR Gent,2023-08-07,Jetset LUV,Wuf.,14,12,220.957,1.000,0,453.260
EUCR Gent,2023-08-07,Lillipuc,Wuf.,9,8,125.000,0.946,0,21.930
EUCR Gent,2023-08-07,Mooncup,FABulous,14,7,582.887,1.000,0,646.770
EUCR Gent,2023-08-07,Mooncup,Heidees Frauen,15,13,214.179,1.000,0,281.320
EUCR Gent,2023-08-07,Mooncup,Seagulls,13,7,557.532,1.000,0,437.270
EUCR Gent,2023-08-07,Mooncup,Tequila Boom Boom,12,8,441.155,1.000,0,405.770
EUCR Gent,2023-08-07,Mooncup,Tequila Boom Boom,15,11,381.165,1.000,0,405.770
EUCR Gent,2023-08-07,Seagulls,Lillipuc,12,9,345.365,1.000,0,392.220
EUCR Gent,2023-08-07,Seagulls,Wuf.,15,5,600.000,1.000,0,414.150
EUCR Gent,2023-08-07,Tequila Boom Boom,FABulous,14,11,313.338,1.000,0,241.000
EUCR Gent,2023-08-07,Tequila Boom Boom,Heidees Frauen,13,11,228.840,1.000,0,-124.450
EUCR Gent,2023-08-07,Tequila Boom Boom,Jetset LUV,12,8,441.155,1.000,0,-7.610
EUCR Gent,2023-08-07,Wuf.,Lillipuc,11,10,125.000,1.000,0,-21.930
EUCR Warsaw,2023-08-27,3SB - Women,Panthers Wroclaw - Women,15,11,381.165,1.000,0,-25.430
EUCR Warsaw,2023-08-27,East Block,3SB - Women,15,5,600.000,1.000,0,571.900
EUCR Warsaw,2023-08-27,East Block,Panthers Wroclaw - Women,15,11,381.165,1.000,0,546.470
EUCR Warsaw,2023-08-27,East Block,Troubles Warsaw,15,12,300.492,1.000,0,135.180
EUCR Warsaw,2023-08-27,East Block,Troubles Warsaw,15,13,214.179,1.000,0,135.180
EUCR Warsaw,2023-08-27,East Block,box vienna,12,10,238.123,1.000,0,283.630
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Women,3SB - Women,14,8,536.035,1.000,0,25.430
EUCR Warsaw,2023-08-27,Troubles Warsaw,3SB - Women,15,10,453.604,1.000,0,436.720
EUCR Warsaw,2023-08-27,Troubles Warsaw,Panthers Wroclaw - Women,14,9,473.868,1.000,0,411.290
EUCR Warsaw,2023-08-27,Troubles Warsaw,box vienna,14,11,313.338,1.000,0,148.450
EUCR Warsaw,2023-08-27,box vienna,3SB - Women,13,11,228.840,1.000,0,288.270
EUCR Warsaw,2023-08-27,box vienna,Panthers Wroclaw - Women,15,9,515.481,1.000,0,262.840
UK Nationals,2023-08-27,Bristol,Chameleons,13,2,600.000,1.000,1,961.300
UK Nationals,2023-08-27,Bristol,Flame,9,8,125.000,0.946,0,91.050
UK Nationals,2023-08-27,Bristol,Gravity,11,7,466.893,0.973,0,236.880
UK Nationals,2023-08-27,Bristol,Spice,10,9,125.000,1.000,0,55.930
UK Nationals,2023-08-27,Flame,Chameleons,13,3,600.000,1.000,1,870.250
UK Nationals,2023-08-27,Flame,Gravity,12,9,345.365,1.000,0,145.830
UK Nationals,2023-08-27,Flame,Horizon,13,10,328.142,1.000,0,515.320
UK Nationals,2023-08-27,Flame,SYC,11,8,365.609,1.000,0,75.580
UK Nationals,2023-08-27,Gravity,Horizon,13,5,600.000,1.000,0,369.490
UK Nationals,2023-08-27,Gravity,SCRAM,9,7,279.337,0.918,0,189.670
UK Nationals,2023-08-27,Horizon,Chameleons,14,6,600.000,1.000,0,354.930
UK Nationals,2023-08-27,Iceni,Bristol,11,8,365.609,1.000,0,194.060
UK Nationals,2023-08-27,Iceni,Bristol,13,10,328.142,1.000,0,194.060
UK Nationals,2023-08-27,Iceni,Chameleons,13,1,600.000,1.000,0,1155.360
UK Nationals,2023-08-27,Iceni,Flame,10,4,600.000,0.858,0,285.110
UK Nationals,2023-08-27,SCRAM,Chameleons,15,7,600.000,1.000,0,534.750
UK Nationals,2023-08-27,SCRAM,Gravity,15,9,515.481,1.000,0,-189.670
UK Nationals,2023-08-27,SCRAM,Horizon,13,5,600.000,1.000,0,179.820
UK Nationals,2023-08-27,SYC,Gravity,10,6,496.160,0.918,0,70.250
UK Nationals,2023-08-27,SYC,Horizon,9,6,418.566,0.889,0,439.740
UK Nationals,2023-08-27,SYC,SCRAM,9,7,279.337,0.918,0,259.920
UK Nationals,2023-08-27,SYC,SCRAM,15,8,564.809,1.000,0,259.920
UK Nationals,2023-08-27,Spice,Gravity,9,4,600.000,0.827,0,180.950
UK Nationals,2023-08-27,Spice,Horizon,11,4,600.000,0.918,0,550.440
UK Nationals,2023-08-27,Spice,SCRAM,11,6,546.695,0.946,0,370.620
UK Nationals,2023-08-27,Spice,SYC,9,3,600.000,0.827,0,110.700
