Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Spring Tour 2024 London,2024-04-21,Spice,Horizon,15,9,515.481,1.000,0,346.010
Vienna Spring Break,2024-04-27,3SB,Catchup,12,7,520.511,1.000,0,370.660
Vienna Spring Break,2024-04-27,3SB,FABulous,15,11,381.165,1.000,0,411.300
Vienna Spring Break,2024-04-27,3SB,Sharks Ultimate Barcelona,15,4,600.000,1.000,0,750.230
Vienna Spring Break,2024-04-27,3SB,Troubles,12,7,520.511,1.000,0,489.990
Vienna Spring Break,2024-04-27,Catchup,Troubles,15,6,600.000,1.000,0,119.330
Vienna Spring Break,2024-04-27,Catchup,box vienna ultimate,12,7,520.511,1.000,0,160.920
Vienna Spring Break,2024-04-27,FABulous,Catchup,9,8,125.000,0.946,0,-40.640
Vienna Spring Break,2024-04-27,FABulous,ZU Swarm,15,9,515.481,1.000,0,724.900
Vienna Spring Break,2024-04-27,Sharks Ultimate Barcelona,ZU Swarm,13,6,600.000,1.000,0,385.970
Vienna Spring Break,2024-04-27,Troubles,FABulous,13,11,228.840,1.000,0,-78.690
Vienna Spring Break,2024-04-27,box vienna ultimate,Sharks Ultimate Barcelona,14,7,582.887,1.000,0,218.650
Vienna Spring Break,2024-04-27,box vienna ultimate,ZU Swarm,15,7,600.000,1.000,0,604.620
Tom's Tourney,2024-05-03,GRUT,SYC,15,6,600.000,1.000,1,799.330
Tom's Tourney,2024-05-03,GRUT,wuf.,15,4,600.000,1.000,0,521.510
Tom's Tourney,2024-05-03,wuf.,SYC,15,7,600.000,1.000,0,277.820
Tom's Tourney,2024-05-04,Jetset LUV,SYC,12,8,441.155,1.000,0,344.690
Tom's Tourney,2024-05-04,LMU,SYC,12,10,238.123,1.000,0,417.070
Tom's Tourney,2024-05-04,LMU,wuf.,13,7,557.532,1.000,0,139.250
