Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Elite Invite 2024 Leuven,2024-05-10,Deep Space,Disconnection,15,10,453.604,1.000,0,342.220
Elite Invite 2024 Leuven,2024-05-10,Deep Space,Tartu Turbulence,15,13,214.179,1.000,0,410.550
Elite Invite 2024 Leuven,2024-05-10,Leamington Lemmings,Manchots,13,11,228.840,1.000,0,330.570
Elite Invite 2024 Leuven,2024-05-10,Manchots,Reading Ultimate,15,13,214.179,1.000,0,-249.790
Elite Invite 2024 Leuven,2024-05-10,Nullacht! Ultimate,Leamington Lemmings,14,13,125.000,1.000,0,-355.110
Elite Invite 2024 Leuven,2024-05-10,Reading Ultimate,Nullacht! Ultimate,15,12,300.492,1.000,0,274.330
Elite Invite 2024 Leuven,2024-05-10,Sesquidistus,Disconnection,15,11,381.165,1.000,0,284.020
Elite Invite 2024 Leuven,2024-05-10,Sesquidistus,Tartu Turbulence,15,11,381.165,1.000,0,352.350
Elite Invite 2024 Leuven,2024-05-11,Deep Space,Reading Ultimate,12,11,125.000,1.000,0,169.910
Elite Invite 2024 Leuven,2024-05-11,Deep Space,Sesquidistus,15,10,453.604,1.000,0,58.200
Elite Invite 2024 Leuven,2024-05-11,Disconnection,Tartu Turbulence,15,8,564.809,1.000,0,68.330
Elite Invite 2024 Leuven,2024-05-11,Leamington Lemmings,Disconnection,15,11,381.165,1.000,0,253.090
Elite Invite 2024 Leuven,2024-05-11,Leamington Lemmings,Reading Ultimate,14,9,473.868,1.000,0,80.780
Elite Invite 2024 Leuven,2024-05-11,Nullacht! Ultimate,Manchots,15,10,453.604,1.000,0,-24.540
Elite Invite 2024 Leuven,2024-05-11,Nullacht! Ultimate,Tartu Turbulence,14,13,125.000,1.000,0,-33.690
Elite Invite 2024 Leuven,2024-05-11,Sesquidistus,Manchots,15,12,300.492,1.000,0,361.500
Elite Invite 2024 Leuven,2024-05-12,Deep Space,Nullacht! Ultimate,15,8,564.809,1.000,0,444.240
Elite Invite 2024 Leuven,2024-05-12,Leamington Lemmings,Deep Space,14,11,313.338,1.000,0,-89.130
Elite Invite 2024 Leuven,2024-05-12,Leamington Lemmings,Sesquidistus,12,11,125.000,1.000,0,-30.930
Elite Invite 2024 Leuven,2024-05-12,Manchots,Disconnection,12,10,238.123,1.000,0,-77.480
Elite Invite 2024 Leuven,2024-05-12,Reading Ultimate,Disconnection,15,10,453.604,1.000,0,172.310
Elite Invite 2024 Leuven,2024-05-12,Reading Ultimate,Tartu Turbulence,15,14,125.000,1.000,0,240.640
Elite Invite 2024 Leuven,2024-05-12,Sesquidistus,Nullacht! Ultimate,15,5,600.000,1.000,0,386.040
Elite Invite 2024 Leuven,2024-05-12,Tartu Turbulence,Manchots,15,11,381.165,1.000,0,9.150
Türkiye Mixed Nationals,2024-05-19,Steamhuck,Fireball Ultimate,7,6,125.000,0.827,0,124.990
Türkiye Mixed Nationals,2024-05-19,Zoom Ultimate,Steamhuck,12,8,441.155,1.000,0,294.920
UKU Regionals,2024-06-08,Heck,Glasgow Ultimate,11,10,125.000,1.000,0,-40.600
Windmill Tournament,2024-06-14,Remix,Zoom Ultimate,12,11,125.000,1.000,0,-171.670
Windmill Tournament,2024-06-14,Zoom Ultimate,Cus Padova Rangərs,9,8,125.000,0.946,0,-188.550
UKU Nationals Div 1 & 2,2024-07-07,Deep Space,BN1,14,8,536.035,1.000,0,550.200
UKU Nationals Div 1 & 2,2024-07-07,Deep Space,Heck,14,8,536.035,1.000,0,448.460
UKU Nationals Div 1 & 2,2024-07-07,Deep Space,Leamington Lemmings,15,7,600.000,1.000,0,89.130
UKU Nationals Div 1 & 2,2024-07-07,Deep Space,Reading Ultimate,12,11,125.000,1.000,0,169.910
UKU Nationals Div 1 & 2,2024-07-07,Heck,BN1,15,9,515.481,1.000,0,101.740
UKU Nationals Div 1 & 2,2024-07-07,Leamington Lemmings,Heck,15,8,564.809,1.000,0,359.330
UKU Nationals Div 1 & 2,2024-07-07,Reading Ultimate,Heck,15,8,564.809,1.000,0,278.550
UKU Nationals Div 1 & 2,2024-07-07,Reading Ultimate,Leamington Lemmings,13,10,328.142,1.000,0,-80.780
"DFV-Mixed-DM 2. Spielwochenende, 1. Liga",2024-07-13,Tiefseetaucher,Disconnection,15,13,214.179,1.000,0,552.410
"DFV-Mixed-DM 2. Spielwochenende, 1. Liga",2024-07-14,Tiefseetaucher,Disconnection,15,10,453.604,1.000,0,552.410
Zoom Ultimate vs Steamhuck,2024-07-27,Zoom Ultimate,Steamhuck,8,7,125.000,0.889,0,294.920
Zoom Ultimate vs Steamhuck,2024-07-27,Zoom Ultimate,Steamhuck,8,6,300.492,0.858,0,294.920
Summer Tour - Birmingham,2024-08-03,Deep Space,Glasgow Ultimate,10,7,389.665,0.946,0,407.860
Summer Tour - Birmingham,2024-08-03,Deep Space,Leamington Lemmings,11,10,125.000,1.000,0,89.130
Summer Tour - Birmingham,2024-08-03,Deep Space,Reading Ultimate,13,9,418.566,1.000,0,169.910
Summer Tour - Birmingham,2024-08-03,Leamington Lemmings,BN1,12,8,441.155,1.000,0,461.070
Summer Tour - Birmingham,2024-08-03,Leamington Lemmings,Glasgow Ultimate,11,10,125.000,1.000,0,318.730
Summer Tour - Birmingham,2024-08-03,Reading Ultimate,BN1,14,8,536.035,1.000,0,380.290
Summer Tour - Birmingham,2024-08-04,BN1,Glasgow Ultimate,10,7,389.665,0.946,0,-142.340
Summer Tour - Birmingham,2024-08-04,Deep Space,BN1,13,6,600.000,1.000,0,550.200
Summer Tour - Birmingham,2024-08-04,Deep Space,Leamington Lemmings,12,11,125.000,1.000,0,89.130
Summer Tour - Birmingham,2024-08-04,Leamington Lemmings,Reading Ultimate,14,7,582.887,1.000,0,80.780
Summer Tour - Birmingham,2024-08-04,Reading Ultimate,BN1,13,7,557.532,1.000,0,380.290
Summer Tour - Birmingham,2024-08-04,Reading Ultimate,Glasgow Ultimate,14,8,536.035,1.000,0,237.950
Remix vs PUC,2024-08-10,PUC,Remix,15,8,564.809,1.000,0,359.940
