Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Elite Invite,2023-05-29,YAKA,box vienna,15,9,515.4814780292847,1.0,0,438.38
Elite Invite,2023-05-29,box vienna,3SB - Women,15,7,600.0,1.0,0,326.09000000000003
Elite Invite,2023-05-29,box vienna,FABulous,13,9,418.5661446562001,1.0,0,306.73
EUCR Gent,2023-08-07,FABulous,Wuf.,15,12,300.4922431832018,1.0,0,316.6
EUCR Gent,2023-08-07,Heidees Frauen,FABulous,15,11,381.1647521399218,1.0,0,270.83
EUCR Gent,2023-08-07,Heidees Frauen,FABulous,13,11,228.8403622143806,1.0,0,270.83
EUCR Gent,2023-08-07,Heidees Frauen,Lillipuc,11,5,600.0,0.9176629354822471,0,579.61
EUCR Gent,2023-08-07,Heidees Frauen,Seagulls,15,9,515.4814780292847,1.0,0,91.68
EUCR Gent,2023-08-07,Jetset LUV,Lillipuc,15,11,381.1647521399218,1.0,0,279.32000000000005
EUCR Gent,2023-08-07,Jetset LUV,Seagulls,14,11,313.3379659704299,1.0,0,-208.61
EUCR Gent,2023-08-07,Jetset LUV,Seagulls,13,8,496.1596377856195,1.0,0,-208.61
EUCR Gent,2023-08-07,Jetset LUV,Wuf.,14,12,220.95664314305532,1.0,0,287.14
EUCR Gent,2023-08-07,Lillipuc,Wuf.,9,8,125.0,0.9459053029269173,0,7.819999999999993
EUCR Gent,2023-08-07,Mooncup,FABulous,14,7,582.8868714046324,1.0,0,658.9200000000001
EUCR Gent,2023-08-07,Mooncup,Heidees Frauen,15,13,214.17926913507503,1.0,0,388.09000000000003
EUCR Gent,2023-08-07,Mooncup,Seagulls,13,7,557.5316737222639,1.0,0,479.77000000000004
EUCR Gent,2023-08-07,Mooncup,Tequila Boom Boom,12,8,441.15462425988915,1.0,0,407.65000000000003
EUCR Gent,2023-08-07,Mooncup,Tequila Boom Boom,15,11,381.1647521399218,1.0,0,407.65000000000003
EUCR Gent,2023-08-07,Seagulls,Lillipuc,12,9,345.3654772346762,1.0,0,487.93
EUCR Gent,2023-08-07,Seagulls,Wuf.,15,5,600.0,1.0,0,495.75
EUCR Gent,2023-08-07,Tequila Boom Boom,FABulous,14,11,313.3379659704299,1.0,0,251.26999999999998
EUCR Gent,2023-08-07,Tequila Boom Boom,Heidees Frauen,13,11,228.8403622143806,1.0,0,-19.560000000000002
EUCR Gent,2023-08-07,Tequila Boom Boom,Jetset LUV,12,8,441.15462425988915,1.0,0,280.73
EUCR Gent,2023-08-07,Wuf.,Lillipuc,11,10,125.0,1.0,0,-7.819999999999993
EUCR Warsaw,2023-08-27,3SB - Women,Panthers Wroclaw - Women,15,11,381.1647521399218,1.0,0,-17.590000000000003
EUCR Warsaw,2023-08-27,East Block,3SB - Women,15,5,600.0,1.0,0,568.4200000000001
EUCR Warsaw,2023-08-27,East Block,Panthers Wroclaw - Women,15,11,381.1647521399218,1.0,0,550.83
EUCR Warsaw,2023-08-27,East Block,Troubles Warsaw,15,12,300.4922431832018,1.0,0,136.02
EUCR Warsaw,2023-08-27,East Block,Troubles Warsaw,15,13,214.17926913507503,1.0,0,136.02
EUCR Warsaw,2023-08-27,East Block,box vienna,12,10,238.1225775586291,1.0,0,242.33
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Women,3SB - Women,14,8,536.0348119187572,1.0,0,17.590000000000003
EUCR Warsaw,2023-08-27,Troubles Warsaw,3SB - Women,15,10,453.6039151898044,1.0,0,432.4
EUCR Warsaw,2023-08-27,Troubles Warsaw,Panthers Wroclaw - Women,14,9,473.8676990361691,1.0,0,414.81
EUCR Warsaw,2023-08-27,Troubles Warsaw,box vienna,14,11,313.3379659704299,1.0,0,106.31
EUCR Warsaw,2023-08-27,box vienna,3SB - Women,13,11,228.8403622143806,1.0,0,326.09000000000003
EUCR Warsaw,2023-08-27,box vienna,Panthers Wroclaw - Women,15,9,515.4814780292847,1.0,0,308.5
UK Nationals,2023-08-27,Bristol,Chameleons,13,2,600.0,1.0,1,1062.79
UK Nationals,2023-08-27,Bristol,Flame,9,8,125.0,0.9459053029269173,0,217.92000000000002
UK Nationals,2023-08-27,Bristol,Gravity,11,7,466.8933257329327,0.9733285267845752,0,50.08
UK Nationals,2023-08-27,Bristol,Spice,10,9,125.0,1.0,0,90.9
UK Nationals,2023-08-27,Flame,Chameleons,13,3,600.0,1.0,0,844.8700000000001
UK Nationals,2023-08-27,Flame,Gravity,12,9,345.3654772346762,1.0,0,-167.84
UK Nationals,2023-08-27,Flame,Horizon,13,10,328.14240231865136,1.0,0,406.21
UK Nationals,2023-08-27,Flame,SYC,11,8,365.60925011032475,1.0,0,-65.61000000000001
UK Nationals,2023-08-27,Gravity,Horizon,13,5,600.0,1.0,0,574.05
UK Nationals,2023-08-27,Gravity,SCRAM,9,7,279.3368557106305,0.9176629354822471,0,334.95000000000005
UK Nationals,2023-08-27,Horizon,Chameleons,14,6,600.0,1.0,0,438.6600000000001
UK Nationals,2023-08-27,Iceni,Bristol,11,8,365.60925011032475,1.0,0,286.35
UK Nationals,2023-08-27,Iceni,Bristol,13,10,328.14240231865136,1.0,0,286.35
UK Nationals,2023-08-27,Iceni,Chameleons,13,1,600.0,1.0,1,1349.14
UK Nationals,2023-08-27,Iceni,Flame,10,4,600.0,0.8583950752789521,0,504.27000000000004
UK Nationals,2023-08-27,SCRAM,Chameleons,15,7,600.0,1.0,0,677.76
UK Nationals,2023-08-27,SCRAM,Gravity,15,9,515.4814780292847,1.0,0,-334.95000000000005
UK Nationals,2023-08-27,SCRAM,Horizon,13,5,600.0,1.0,0,239.09999999999997
UK Nationals,2023-08-27,SYC,Gravity,10,6,496.1596377856195,0.9176629354822471,0,-102.22999999999999
UK Nationals,2023-08-27,SYC,Horizon,9,6,418.5661446562001,0.8885233166386386,0,471.82
