Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
EUCR Gent,2023-08-07,Heidees Frauen,Lillipuc,11,5,600.000,0.918,0,578.420
EUCR Gent,2023-08-07,Heidees Frauen,Seagulls,15,9,515.481,1.000,0,90.570
EUCR Gent,2023-08-07,Jetset LUV,Lillipuc,15,11,381.165,1.000,0,280.290
EUCR Gent,2023-08-07,Jetset LUV,Seagulls,14,11,313.338,1.000,0,-207.560
EUCR Gent,2023-08-07,Jetset LUV,Seagulls,13,8,496.160,1.000,0,-207.560
EUCR Gent,2023-08-07,Jetset LUV,Wuf.,14,12,220.957,1.000,0,288.020
EUCR Gent,2023-08-07,Lillipuc,Wuf.,9,8,125.000,0.946,0,7.730
EUCR Gent,2023-08-07,Mooncup,FABulous,14,7,582.887,1.000,0,659.250
EUCR Gent,2023-08-07,Mooncup,Heidees Frauen,15,13,214.179,1.000,0,389.180
EUCR Gent,2023-08-07,Mooncup,Seagulls,13,7,557.532,1.000,0,479.750
EUCR Gent,2023-08-07,Mooncup,Tequila Boom Boom,12,8,441.155,1.000,0,408.190
EUCR Gent,2023-08-07,Mooncup,Tequila Boom Boom,15,11,381.165,1.000,0,408.190
EUCR Gent,2023-08-07,Seagulls,Lillipuc,12,9,345.365,1.000,0,487.850
EUCR Gent,2023-08-07,Seagulls,Wuf.,15,5,600.000,1.000,0,495.580
EUCR Gent,2023-08-07,Tequila Boom Boom,FABulous,14,11,313.338,1.000,0,251.060
EUCR Gent,2023-08-07,Tequila Boom Boom,Heidees Frauen,13,11,228.840,1.000,0,-19.010
EUCR Gent,2023-08-07,Tequila Boom Boom,Jetset LUV,12,8,441.155,1.000,0,279.120
EUCR Gent,2023-08-07,Wuf.,Lillipuc,11,10,125.000,1.000,0,-7.730
EUCR Warsaw,2023-08-27,3SB - Women,Panthers Wroclaw - Women,15,11,381.165,1.000,0,-17.950
EUCR Warsaw,2023-08-27,East Block,3SB - Women,15,5,600.000,1.000,0,569.020
EUCR Warsaw,2023-08-27,East Block,Panthers Wroclaw - Women,15,11,381.165,1.000,0,551.070
EUCR Warsaw,2023-08-27,East Block,Troubles Warsaw,15,12,300.492,1.000,0,134.860
EUCR Warsaw,2023-08-27,East Block,Troubles Warsaw,15,13,214.179,1.000,0,134.860
EUCR Warsaw,2023-08-27,East Block,box vienna,12,10,238.123,1.000,0,242.570
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Women,3SB - Women,14,8,536.035,1.000,0,17.950
EUCR Warsaw,2023-08-27,Troubles Warsaw,3SB - Women,15,10,453.604,1.000,0,434.160
EUCR Warsaw,2023-08-27,Troubles Warsaw,Panthers Wroclaw - Women,14,9,473.868,1.000,0,416.210
EUCR Warsaw,2023-08-27,Troubles Warsaw,box vienna,14,11,313.338,1.000,0,107.710
EUCR Warsaw,2023-08-27,box vienna,3SB - Women,13,11,228.840,1.000,0,326.450
EUCR Warsaw,2023-08-27,box vienna,Panthers Wroclaw - Women,15,9,515.481,1.000,0,308.500
UK Nationals,2023-08-27,Bristol,Chameleons,13,2,600.000,1.000,1,1178.690
UK Nationals,2023-08-27,Bristol,Flame,9,8,125.000,0.946,0,197.390
UK Nationals,2023-08-27,Bristol,Gravity,11,7,466.893,0.973,0,56.770
UK Nationals,2023-08-27,Bristol,Spice,10,9,125.000,1.000,0,97.970
UK Nationals,2023-08-27,Flame,Chameleons,13,3,600.000,1.000,1,981.300
UK Nationals,2023-08-27,Flame,Gravity,12,9,345.365,1.000,0,-140.620
UK Nationals,2023-08-27,Flame,Horizon,13,10,328.142,1.000,0,465.980
UK Nationals,2023-08-27,Flame,SYC,11,8,365.609,1.000,0,-31.930
