Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Elite Invite 2024 Leuven,2024-05-10,Mooncup,East Block,15,8,564.809,1.000,0,-139.960
Elite Invite 2024 Leuven,2024-05-10,Mooncup,Jetset LUV,14,13,125.000,1.000,0,325.120
Elite Invite 2024 Leuven,2024-05-10,YAKA,Iceni,15,10,453.604,1.000,0,371.990
Elite Invite 2024 Leuven,2024-05-10,YAKA,box vienna ultimate,15,8,564.809,1.000,0,639.560
Elite Invite 2024 Leuven,2024-05-10,box vienna ultimate,Iceni,15,13,214.179,1.000,0,-267.570
Elite Invite 2024 Leuven,2024-05-11,BFD Shout,box vienna ultimate,15,9,515.481,1.000,0,625.100
Elite Invite 2024 Leuven,2024-05-11,East Block,Iceni,14,12,220.957,1.000,0,212.980
Elite Invite 2024 Leuven,2024-05-11,Jetset LUV,box vienna ultimate,14,12,220.957,1.000,0,15.470
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,BFD Shout,14,11,313.338,1.000,0,-73.110
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,Jetset LUV,14,9,473.868,1.000,0,536.520
Elite Invite 2024 Leuven,2024-05-11,Mooncup,Iceni,15,10,453.604,1.000,0,73.020
Elite Invite 2024 Leuven,2024-05-11,YAKA,East Block,15,8,564.809,1.000,0,159.010
Elite Invite 2024 Leuven,2024-05-11,YAKA,Mooncup,15,12,300.492,1.000,0,298.970
Elite Invite 2024 Leuven,2024-05-12,BFD Shout,Mooncup,15,10,453.604,1.000,0,284.510
Elite Invite 2024 Leuven,2024-05-12,East Block,Jetset LUV,15,11,381.165,1.000,0,465.080
Elite Invite 2024 Leuven,2024-05-12,Iceni,box vienna ultimate,12,7,520.511,1.000,0,267.570
Elite Invite 2024 Leuven,2024-05-12,Jinx Midnight,YAKA,12,9,345.365,1.000,0,-87.570
UKU Windfarm,2024-05-26,Spice,Horizon,12,8,441.155,1.000,0,347.900
Windmill Tournament,2024-06-14,GRUT,Seagulls,15,6,600.000,1.000,0,569.290
Windmill Tournament,2024-06-14,Jetset LUV,FABulous,15,11,381.165,1.000,0,-125.690
Windmill Tournament,2024-06-14,Jinx Midnight,FABulous,14,12,220.957,1.000,0,410.830
Windmill Tournament,2024-06-15,FABulous,Jetset LUV,9,7,279.337,0.918,0,125.690
Windmill Tournament,2024-06-15,GRUT,FABulous,15,6,600.000,1.000,0,347.160
Windmill Tournament,2024-06-15,GRUT,Jinx Midnight,5,4,125.000,0.688,0,-63.670
Windmill Tournament,2024-06-16,Jinx Midnight,GRUT,15,14,125.000,1.000,0,63.670
London Invite,2024-06-22,Bristol,SMOG,10,9,125.000,1.000,0,266.030
London Invite,2024-06-22,Bristol,SYC,15,6,600.000,1.000,0,439.740
London Invite,2024-06-22,SMOG,SYC,10,8,262.666,0.973,0,173.710
London Invite,2024-06-22,YAKA,Bristol,12,6,579.311,0.973,0,391.810
London Invite,2024-06-22,YAKA,SMOG,13,5,600.000,1.000,1,657.840
